date,month,day,day_of_year,year,released_cfs,released_cms,accord_status
6/8/13,6,8,159,2013,52,1.472,post_accord
6/9/13,6,9,160,2013,53,1.501,post_accord
6/10/13,6,10,161,2013,53,1.501,post_accord
6/11/13,6,11,162,2013,53,1.501,post_accord
6/12/13,6,12,163,2013,53,1.501,post_accord
6/13/13,6,13,164,2013,51,1.444,post_accord
6/14/13,6,14,165,2013,51,1.444,post_accord
6/15/13,6,15,166,2013,53,1.501,post_accord
6/16/13,6,16,167,2013,53,1.501,post_accord
6/17/13,6,17,168,2013,56,1.586,post_accord
6/18/13,6,18,169,2013,58,1.642,post_accord
6/19/13,6,19,170,2013,58,1.642,post_accord
6/20/13,6,20,171,2013,58,1.642,post_accord
6/21/13,6,21,172,2013,58,1.642,post_accord
6/22/13,6,22,173,2013,59,1.671,post_accord
6/23/13,6,23,174,2013,56,1.586,post_accord
6/24/13,6,24,175,2013,49,1.388,post_accord
6/25/13,6,25,176,2013,53,1.501,post_accord
6/26/13,6,26,177,2013,58,1.642,post_accord
6/27/13,6,27,178,2013,62,1.756,post_accord
6/28/13,6,28,179,2013,63,1.784,post_accord
6/29/13,6,29,180,2013,63,1.784,post_accord
6/30/13,6,30,181,2013,63,1.784,post_accord
7/1/13,7,1,182,2013,66,1.869,post_accord
7/2/13,7,2,183,2013,68,1.926,post_accord
7/3/13,7,3,184,2013,68,1.926,post_accord
7/4/13,7,4,185,2013,68,1.926,post_accord
7/5/13,7,5,186,2013,68,1.926,post_accord
7/6/13,7,6,187,2013,70,1.982,post_accord
7/7/13,7,7,188,2013,72,2.039,post_accord
7/8/13,7,8,189,2013,72,2.039,post_accord
7/9/13,7,9,190,2013,68,1.926,post_accord
7/10/13,7,10,191,2013,63,1.784,post_accord
7/11/13,7,11,192,2013,62,1.756,post_accord
7/12/13,7,12,193,2013,62,1.756,post_accord
7/13/13,7,13,194,2013,59,1.671,post_accord
7/14/13,7,14,195,2013,53,1.501,post_accord
7/15/13,7,15,196,2013,45,1.274,post_accord
7/16/13,7,16,197,2013,43,1.218,post_accord
7/17/13,7,17,198,2013,43,1.218,post_accord
7/18/13,7,18,199,2013,43,1.218,post_accord
7/19/13,7,19,200,2013,43,1.218,post_accord
7/20/13,7,20,201,2013,43,1.218,post_accord
7/21/13,7,21,202,2013,43,1.218,post_accord
7/22/13,7,22,203,2013,43,1.218,post_accord
7/23/13,7,23,204,2013,43,1.218,post_accord
7/24/13,7,24,205,2013,43,1.218,post_accord
7/25/13,7,25,206,2013,43,1.218,post_accord
7/26/13,7,26,207,2013,45,1.274,post_accord
7/27/13,7,27,208,2013,46,1.303,post_accord
7/28/13,7,28,209,2013,50,1.416,post_accord
7/29/13,7,29,210,2013,51,1.444,post_accord
7/30/13,7,30,211,2013,51,1.444,post_accord
7/31/13,7,31,212,2013,51,1.444,post_accord
8/1/13,8,1,213,2013,48,1.359,post_accord
8/2/13,8,2,214,2013,47,1.331,post_accord
8/3/13,8,3,215,2013,47,1.331,post_accord
8/4/13,8,4,216,2013,47,1.331,post_accord
8/5/13,8,5,217,2013,47,1.331,post_accord
8/6/13,8,6,218,2013,47,1.331,post_accord
8/7/13,8,7,219,2013,45,1.274,post_accord
8/8/13,8,8,220,2013,42,1.189,post_accord
8/9/13,8,9,221,2013,40,1.133,post_accord
8/10/13,8,10,222,2013,40,1.133,post_accord
8/11/13,8,11,223,2013,40,1.133,post_accord
8/12/13,8,12,224,2013,42,1.189,post_accord
8/13/13,8,13,225,2013,42,1.189,post_accord
8/14/13,8,14,226,2013,41,1.161,post_accord
8/15/13,8,15,227,2013,40,1.133,post_accord
8/16/13,8,16,228,2013,40,1.133,post_accord
8/17/13,8,17,229,2013,40,1.133,post_accord
8/18/13,8,18,230,2013,40,1.133,post_accord
8/19/13,8,19,231,2013,40,1.133,post_accord
8/20/13,8,20,232,2013,40,1.133,post_accord
8/21/13,8,21,233,2013,40,1.133,post_accord
8/22/13,8,22,234,2013,40,1.133,post_accord
8/23/13,8,23,235,2013,41,1.161,post_accord
8/24/13,8,24,236,2013,41,1.161,post_accord
8/25/13,8,25,237,2013,41,1.161,post_accord
8/26/13,8,26,238,2013,41,1.161,post_accord
8/27/13,8,27,239,2013,41,1.161,post_accord
8/28/13,8,28,240,2013,43,1.218,post_accord
8/29/13,8,29,241,2013,44,1.246,post_accord
8/30/13,8,30,242,2013,44,1.246,post_accord
8/31/13,8,31,243,2013,42,1.189,post_accord
9/1/13,9,1,244,2013,41,1.161,post_accord
9/2/13,9,2,245,2013,41,1.161,post_accord
9/3/13,9,3,246,2013,41,1.161,post_accord
9/4/13,9,4,247,2013,41,1.161,post_accord
9/5/13,9,5,248,2013,41,1.161,post_accord
9/6/13,9,6,249,2013,41,1.161,post_accord
9/7/13,9,7,250,2013,41,1.161,post_accord
9/8/13,9,8,251,2013,41,1.161,post_accord
9/9/13,9,9,252,2013,4,0.113,post_accord
9/10/13,9,10,253,2013,40,1.133,post_accord
9/11/13,9,11,254,2013,40,1.133,post_accord
9/12/13,9,12,255,2013,40,1.133,post_accord
9/13/13,9,13,256,2013,40,1.133,post_accord
9/14/13,9,14,257,2013,40,1.133,post_accord
9/15/13,9,15,258,2013,40,1.133,post_accord
9/16/13,9,16,259,2013,39,1.104,post_accord
9/17/13,9,17,260,2013,36,1.019,post_accord
9/18/13,9,18,261,2013,36,1.019,post_accord
9/19/13,9,19,262,2013,36,1.019,post_accord
9/20/13,9,20,263,2013,36,1.019,post_accord
9/21/13,9,21,264,2013,36,1.019,post_accord
9/22/13,9,22,265,2013,36,1.019,post_accord
9/23/13,9,23,266,2013,36,1.019,post_accord
9/24/13,9,24,267,2013,35,0.991,post_accord
9/25/13,9,25,268,2013,34,0.963,post_accord
9/26/13,9,26,269,2013,34,0.963,post_accord
9/27/13,9,27,270,2013,34,0.963,post_accord
9/28/13,9,28,271,2013,34,0.963,post_accord
9/29/13,9,29,272,2013,34,0.963,post_accord
9/30/13,9,30,273,2013,34,0.963,post_accord
10/1/13,10,1,274,2013,34,0.963,post_accord
10/2/13,10,2,275,2013,34,0.963,post_accord
10/3/13,10,3,276,2013,34,0.963,post_accord
10/4/13,10,4,277,2013,34,0.963,post_accord
10/5/13,10,5,278,2013,34,0.963,post_accord
10/6/13,10,6,279,2013,34,0.963,post_accord
10/7/13,10,7,280,2013,34,0.963,post_accord
10/8/13,10,8,281,2013,34,0.963,post_accord
10/9/13,10,9,282,2013,34,0.963,post_accord
10/10/13,10,10,283,2013,34,0.963,post_accord
10/11/13,10,11,284,2013,34,0.963,post_accord
10/12/13,10,12,285,2013,34,0.963,post_accord
10/13/13,10,13,286,2013,34,0.963,post_accord
10/14/13,10,14,287,2013,34,0.963,post_accord
10/15/13,10,15,288,2013,34,0.963,post_accord
10/16/13,10,16,289,2013,34,0.963,post_accord
10/17/13,10,17,290,2013,34,0.963,post_accord
10/18/13,10,18,291,2013,33,0.934,post_accord
10/19/13,10,19,292,2013,33,0.934,post_accord
10/20/13,10,20,293,2013,33,0.934,post_accord
10/21/13,10,21,294,2013,33,0.934,post_accord
10/22/13,10,22,295,2013,33,0.934,post_accord
10/23/13,10,23,296,2013,33,0.934,post_accord
10/24/13,10,24,297,2013,33,0.934,post_accord
10/25/13,10,25,298,2013,33,0.934,post_accord
10/26/13,10,26,299,2013,33,0.934,post_accord
10/27/13,10,27,300,2013,33,0.934,post_accord
10/28/13,10,28,301,2013,33,0.934,post_accord
10/29/13,10,29,302,2013,33,0.934,post_accord
10/30/13,10,30,303,2013,35,0.991,post_accord
10/31/13,10,31,304,2013,37,1.048,post_accord
11/1/13,11,1,305,2013,37,1.048,post_accord
11/2/13,11,2,306,2013,37,1.048,post_accord
11/3/13,11,3,307,2013,37,1.048,post_accord
11/4/13,11,4,308,2013,37,1.048,post_accord
11/5/13,11,5,309,2013,37,1.048,post_accord
11/6/13,11,6,310,2013,37,1.048,post_accord
11/7/13,11,7,311,2013,37,1.048,post_accord
11/8/13,11,8,312,2013,37,1.048,post_accord
11/9/13,11,9,313,2013,37,1.048,post_accord
11/10/13,11,10,314,2013,37,1.048,post_accord
11/11/13,11,11,315,2013,37,1.048,post_accord
11/12/13,11,12,316,2013,37,1.048,post_accord
11/13/13,11,13,317,2013,37,1.048,post_accord
11/14/13,11,14,318,2013,37,1.048,post_accord
11/15/13,11,15,319,2013,37,1.048,post_accord
11/16/13,11,16,320,2013,37,1.048,post_accord
11/17/13,11,17,321,2013,37,1.048,post_accord
11/18/13,11,18,322,2013,37,1.048,post_accord
11/19/13,11,19,323,2013,37,1.048,post_accord
11/20/13,11,20,324,2013,37,1.048,post_accord
11/21/13,11,21,325,2013,37,1.048,post_accord
11/22/13,11,22,326,2013,37,1.048,post_accord
11/23/13,11,23,327,2013,37,1.048,post_accord
11/24/13,11,24,328,2013,37,1.048,post_accord
11/25/13,11,25,329,2013,37,1.048,post_accord
11/26/13,11,26,330,2013,37,1.048,post_accord
11/27/13,11,27,331,2013,37,1.048,post_accord
11/28/13,11,28,332,2013,37,1.048,post_accord
11/29/13,11,29,333,2013,37,1.048,post_accord
11/30/13,11,30,334,2013,37,1.048,post_accord
12/1/13,12,1,335,2013,37,1.048,post_accord
12/2/13,12,2,336,2013,37,1.048,post_accord
12/3/13,12,3,337,2013,58,1.642,post_accord
12/4/13,12,4,338,2013,90,2.549,post_accord
12/5/13,12,5,339,2013,84,2.379,post_accord
12/6/13,12,6,340,2013,80,2.265,post_accord
12/7/13,12,7,341,2013,80,2.265,post_accord
12/8/13,12,8,342,2013,80,2.265,post_accord
12/9/13,12,9,343,2013,52,1.472,post_accord
12/10/13,12,10,344,2013,42,1.189,post_accord
12/11/13,12,11,345,2013,42,1.189,post_accord
12/12/13,12,12,346,2013,41,1.161,post_accord
12/13/13,12,13,347,2013,39,1.104,post_accord
12/14/13,12,14,348,2013,39,1.104,post_accord
12/15/13,12,15,349,2013,39,1.104,post_accord
12/16/13,12,16,350,2013,39,1.104,post_accord
12/17/13,12,17,351,2013,39,1.104,post_accord
12/18/13,12,18,352,2013,39,1.104,post_accord
12/19/13,12,19,353,2013,40,1.133,post_accord
12/20/13,12,20,354,2013,41,1.161,post_accord
12/21/13,12,21,355,2013,41,1.161,post_accord
12/22/13,12,22,356,2013,41,1.161,post_accord
12/23/13,12,23,357,2013,41,1.161,post_accord
12/24/13,12,24,358,2013,41,1.161,post_accord
12/25/13,12,25,359,2013,41,1.161,post_accord
12/26/13,12,26,360,2013,41,1.161,post_accord
12/27/13,12,27,361,2013,41,1.161,post_accord
12/28/13,12,28,362,2013,41,1.161,post_accord
12/29/13,12,29,363,2013,41,1.161,post_accord
12/30/13,12,30,364,2013,41,1.161,post_accord
12/31/13,12,31,365,2013,41,1.161,post_accord
1/1/14,1,1,1,2014,41,1.161,post_accord
1/2/14,1,2,2,2014,41,1.161,post_accord
1/3/14,1,3,3,2014,41,1.161,post_accord
1/4/14,1,4,4,2014,41,1.161,post_accord
1/5/14,1,5,5,2014,41,1.161,post_accord
1/6/14,1,6,6,2014,41,1.161,post_accord
1/7/14,1,7,7,2014,41,1.161,post_accord
1/8/14,1,8,8,2014,41,1.161,post_accord
1/9/14,1,9,9,2014,41,1.161,post_accord
1/10/14,1,10,10,2014,41,1.161,post_accord
1/11/14,1,11,11,2014,41,1.161,post_accord
1/12/14,1,12,12,2014,41,1.161,post_accord
1/13/14,1,13,13,2014,41,1.161,post_accord
1/14/14,1,14,14,2014,41,1.161,post_accord
1/15/14,1,15,15,2014,41,1.161,post_accord
1/16/14,1,16,16,2014,41,1.161,post_accord
1/17/14,1,17,17,2014,41,1.161,post_accord
1/18/14,1,18,18,2014,41,1.161,post_accord
1/19/14,1,19,19,2014,41,1.161,post_accord
1/20/14,1,20,20,2014,41,1.161,post_accord
1/21/14,1,21,21,2014,41,1.161,post_accord
1/22/14,1,22,22,2014,41,1.161,post_accord
1/23/14,1,23,23,2014,41,1.161,post_accord
1/24/14,1,24,24,2014,41,1.161,post_accord
1/25/14,1,25,25,2014,44,1.246,post_accord
1/26/14,1,26,26,2014,44,1.246,post_accord
1/27/14,1,27,27,2014,44,1.246,post_accord
1/28/14,1,28,28,2014,44,1.246,post_accord
1/29/14,1,29,29,2014,44,1.246,post_accord
1/30/14,1,30,30,2014,43,1.218,post_accord
1/31/14,1,31,31,2014,42,1.189,post_accord
2/1/14,2,1,32,2014,42,1.189,post_accord
2/2/14,2,2,33,2014,44,1.246,post_accord
2/3/14,2,3,34,2014,44,1.246,post_accord
2/4/14,2,4,35,2014,44,1.246,post_accord
2/5/14,2,5,36,2014,44,1.246,post_accord
2/6/14,2,6,37,2014,42,1.189,post_accord
2/7/14,2,7,38,2014,42,1.189,post_accord
2/8/14,2,8,39,2014,41,1.161,post_accord
2/9/14,2,9,40,2014,40,1.133,post_accord
2/10/14,2,10,41,2014,40,1.133,post_accord
2/11/14,2,11,42,2014,40,1.133,post_accord
2/12/14,2,12,43,2014,40,1.133,post_accord
2/13/14,2,13,44,2014,40,1.133,post_accord
2/14/14,2,14,45,2014,40,1.133,post_accord
2/15/14,2,15,46,2014,40,1.133,post_accord
2/16/14,2,16,47,2014,40,1.133,post_accord
2/17/14,2,17,48,2014,40,1.133,post_accord
2/18/14,2,18,49,2014,40,1.133,post_accord
2/19/14,2,19,50,2014,40,1.133,post_accord
2/20/14,2,20,51,2014,40,1.133,post_accord
2/21/14,2,21,52,2014,40,1.133,post_accord
2/22/14,2,22,53,2014,40,1.133,post_accord
2/23/14,2,23,54,2014,40,1.133,post_accord
2/24/14,2,24,55,2014,40,1.133,post_accord
2/25/14,2,25,56,2014,40,1.133,post_accord
2/26/14,2,26,57,2014,40,1.133,post_accord
2/27/14,2,27,58,2014,40,1.133,post_accord
2/28/14,2,28,59,2014,40,1.133,post_accord
3/1/14,3,1,60,2014,43,1.218,post_accord
3/2/14,3,2,61,2014,43,1.218,post_accord
3/3/14,3,3,62,2014,45,1.274,post_accord
3/4/14,3,4,63,2014,45,1.274,post_accord
3/5/14,3,5,64,2014,46,1.303,post_accord
3/6/14,3,6,65,2014,47,1.331,post_accord
3/7/14,3,7,66,2014,47,1.331,post_accord
3/8/14,3,8,67,2014,47,1.331,post_accord
3/9/14,3,9,68,2014,47,1.331,post_accord
3/10/14,3,10,69,2014,47,1.331,post_accord
3/11/14,3,11,70,2014,47,1.331,post_accord
3/12/14,3,12,71,2014,47,1.331,post_accord
3/13/14,3,13,72,2014,47,1.331,post_accord
3/14/14,3,14,73,2014,47,1.331,post_accord
3/15/14,3,15,74,2014,47,1.331,post_accord
3/16/14,3,16,75,2014,47,1.331,post_accord
3/17/14,3,17,76,2014,47,1.331,post_accord
3/18/14,3,18,77,2014,47,1.331,post_accord
3/19/14,3,19,78,2014,47,1.331,post_accord
3/20/14,3,20,79,2014,47,1.331,post_accord
3/21/14,3,21,80,2014,47,1.331,post_accord
3/22/14,3,22,81,2014,47,1.331,post_accord
3/23/14,3,23,82,2014,47,1.331,post_accord
3/24/14,3,24,83,2014,47,1.331,post_accord
3/25/14,3,25,84,2014,47,1.331,post_accord
3/26/14,3,26,85,2014,47,1.331,post_accord
3/27/14,3,27,86,2014,47,1.331,post_accord
3/28/14,3,28,87,2014,112,3.171,post_accord
3/29/14,3,29,88,2014,119,3.37,post_accord
3/30/14,3,30,89,2014,88,2.492,post_accord
3/31/14,3,31,90,2014,77,2.18,post_accord
4/1/14,4,1,91,2014,76,2.152,post_accord
4/2/14,4,2,92,2014,76,2.152,post_accord
4/3/14,4,3,93,2014,76,2.152,post_accord
4/4/14,4,4,94,2014,76,2.152,post_accord
4/5/14,4,5,95,2014,76,2.152,post_accord
4/6/14,4,6,96,2014,76,2.152,post_accord
4/7/14,4,7,97,2014,76,2.152,post_accord
4/8/14,4,8,98,2014,76,2.152,post_accord
4/9/14,4,9,99,2014,76,2.152,post_accord
4/10/14,4,10,100,2014,76,2.152,post_accord
4/11/14,4,11,101,2014,75,2.124,post_accord
4/12/14,4,12,102,2014,75,2.124,post_accord
4/13/14,4,13,103,2014,75,2.124,post_accord
4/14/14,4,14,104,2014,75,2.124,post_accord
4/15/14,4,15,105,2014,75,2.124,post_accord
4/16/14,4,16,106,2014,7,0.198,post_accord
4/17/14,4,17,107,2014,75,2.124,post_accord
4/18/14,4,18,108,2014,75,2.124,post_accord
4/19/14,4,19,109,2014,75,2.124,post_accord
4/20/14,4,20,110,2014,75,2.124,post_accord
4/21/14,4,21,111,2014,75,2.124,post_accord
4/22/14,4,22,112,2014,75,2.124,post_accord
4/23/14,4,23,113,2014,75,2.124,post_accord
4/24/14,4,24,114,2014,78,2.209,post_accord
4/25/14,4,25,115,2014,82,2.322,post_accord
4/26/14,4,26,116,2014,82,2.322,post_accord
4/27/14,4,27,117,2014,82,2.322,post_accord
4/28/14,4,28,118,2014,82,2.322,post_accord
4/29/14,4,29,119,2014,82,2.322,post_accord
4/30/14,4,30,120,2014,74,2.095,post_accord
5/1/14,5,1,121,2014,66,1.869,post_accord
5/2/14,5,2,122,2014,61,1.727,post_accord
5/3/14,5,3,123,2014,56,1.586,post_accord
5/4/14,5,4,124,2014,51,1.444,post_accord
5/5/14,5,5,125,2014,52,1.472,post_accord
5/6/14,5,6,126,2014,53,1.501,post_accord
5/7/14,5,7,127,2014,54,1.529,post_accord
5/8/14,5,8,128,2014,66,1.869,post_accord
5/9/14,5,9,129,2014,74,2.095,post_accord
5/10/14,5,10,130,2014,74,2.095,post_accord
5/11/14,5,11,131,2014,74,2.095,post_accord
5/12/14,5,12,132,2014,74,2.095,post_accord
5/13/14,5,13,133,2014,74,2.095,post_accord
5/14/14,5,14,134,2014,74,2.095,post_accord
5/15/14,5,15,135,2014,71,2.01,post_accord
5/16/14,5,16,136,2014,66,1.869,post_accord
5/17/14,5,17,137,2014,66,1.869,post_accord
5/18/14,5,18,138,2014,66,1.869,post_accord
5/19/14,5,19,139,2014,66,1.869,post_accord
5/20/14,5,20,140,2014,66,1.869,post_accord
5/21/14,5,21,141,2014,66,1.869,post_accord
5/22/14,5,22,142,2014,66,1.869,post_accord
5/23/14,5,23,143,2014,66,1.869,post_accord
5/24/14,5,24,144,2014,68,1.926,post_accord
5/25/14,5,25,145,2014,70,1.982,post_accord
5/26/14,5,26,146,2014,70,1.982,post_accord
5/27/14,5,27,147,2014,70,1.982,post_accord
5/28/14,5,28,148,2014,73,2.067,post_accord
5/29/14,5,29,149,2014,73,2.067,post_accord
5/30/14,5,30,150,2014,73,2.067,post_accord
5/31/14,5,31,151,2014,73,2.067,post_accord
6/1/14,6,1,152,2014,67,1.897,post_accord
6/2/14,6,2,153,2014,65,1.841,post_accord
6/3/14,6,3,154,2014,65,1.841,post_accord
6/4/14,6,4,155,2014,67,1.897,post_accord
6/5/14,6,5,156,2014,70,1.982,post_accord
6/6/14,6,6,157,2014,70,1.982,post_accord
6/7/14,6,7,158,2014,70,1.982,post_accord
6/8/14,6,8,159,2014,70,1.982,post_accord
6/9/14,6,9,160,2014,74,2.095,post_accord
6/10/14,6,10,161,2014,80,2.265,post_accord
6/11/14,6,11,162,2014,80,2.265,post_accord
6/12/14,6,12,163,2014,80,2.265,post_accord
6/13/14,6,13,164,2014,77,2.18,post_accord
6/14/14,6,14,165,2014,75,2.124,post_accord
6/15/14,6,15,166,2014,75,2.124,post_accord
6/16/14,6,16,167,2014,75,2.124,post_accord
6/17/14,6,17,168,2014,75,2.124,post_accord
6/18/14,6,18,169,2014,75,2.124,post_accord
6/19/14,6,19,170,2014,75,2.124,post_accord
6/20/14,6,20,171,2014,75,2.124,post_accord
6/21/14,6,21,172,2014,75,2.124,post_accord
6/22/14,6,22,173,2014,75,2.124,post_accord
6/23/14,6,23,174,2014,75,2.124,post_accord
6/24/14,6,24,175,2014,75,2.124,post_accord
6/25/14,6,25,176,2014,75,2.124,post_accord
6/26/14,6,26,177,2014,75,2.124,post_accord
6/27/14,6,27,178,2014,72,2.039,post_accord
6/28/14,6,28,179,2014,70,1.982,post_accord
6/29/14,6,29,180,2014,70,1.982,post_accord
6/30/14,6,30,181,2014,71,2.01,post_accord
7/1/14,7,1,182,2014,70,1.982,post_accord
7/2/14,7,2,183,2014,70,1.982,post_accord
7/3/14,7,3,184,2014,70,1.982,post_accord
7/4/14,7,4,185,2014,70,1.982,post_accord
7/5/14,7,5,186,2014,70,1.982,post_accord
7/6/14,7,6,187,2014,70,1.982,post_accord
7/7/14,7,7,188,2014,70,1.982,post_accord
7/8/14,7,8,189,2014,70,1.982,post_accord
7/9/14,7,9,190,2014,70,1.982,post_accord
7/10/14,7,10,191,2014,70,1.982,post_accord
7/11/14,7,11,192,2014,70,1.982,post_accord
7/12/14,7,12,193,2014,70,1.982,post_accord
7/13/14,7,13,194,2014,70,1.982,post_accord
7/14/14,7,14,195,2014,70,1.982,post_accord
7/15/14,7,15,196,2014,62,1.756,post_accord
7/16/14,7,16,197,2014,54,1.529,post_accord
7/17/14,7,17,198,2014,52,1.472,post_accord
7/18/14,7,18,199,2014,50,1.416,post_accord
7/19/14,7,19,200,2014,49,1.388,post_accord
7/20/14,7,20,201,2014,49,1.388,post_accord
7/21/14,7,21,202,2014,48,1.359,post_accord
7/22/14,7,22,203,2014,47,1.331,post_accord
7/23/14,7,23,204,2014,47,1.331,post_accord
7/24/14,7,24,205,2014,46,1.303,post_accord
7/25/14,7,25,206,2014,45,1.274,post_accord
7/26/14,7,26,207,2014,45,1.274,post_accord
7/27/14,7,27,208,2014,46,1.303,post_accord
7/28/14,7,28,209,2014,47,1.331,post_accord
7/29/14,7,29,210,2014,47,1.331,post_accord
7/30/14,7,30,211,2014,47,1.331,post_accord
7/31/14,7,31,212,2014,47,1.331,post_accord
8/1/14,8,1,213,2014,47,1.331,post_accord
8/2/14,8,2,214,2014,47,1.331,post_accord
8/3/14,8,3,215,2014,43,1.218,post_accord
8/4/14,8,4,216,2014,41,1.161,post_accord
8/5/14,8,5,217,2014,40,1.133,post_accord
8/6/14,8,6,218,2014,39,1.104,post_accord
8/7/14,8,7,219,2014,39,1.104,post_accord
8/8/14,8,8,220,2014,39,1.104,post_accord
8/9/14,8,9,221,2014,39,1.104,post_accord
8/10/14,8,10,222,2014,41,1.161,post_accord
8/11/14,8,11,223,2014,43,1.218,post_accord
8/12/14,8,12,224,2014,43,1.218,post_accord
8/13/14,8,13,225,2014,45,1.274,post_accord
8/14/14,8,14,226,2014,46,1.303,post_accord
8/15/14,8,15,227,2014,46,1.303,post_accord
8/16/14,8,16,228,2014,46,1.303,post_accord
8/17/14,8,17,229,2014,47,1.331,post_accord
8/18/14,8,18,230,2014,47,1.331,post_accord
8/19/14,8,19,231,2014,48,1.359,post_accord
8/20/14,8,20,232,2014,49,1.388,post_accord
8/21/14,8,21,233,2014,49,1.388,post_accord
8/22/14,8,22,234,2014,48,1.359,post_accord
8/23/14,8,23,235,2014,46,1.303,post_accord
8/24/14,8,24,236,2014,46,1.303,post_accord
8/25/14,8,25,237,2014,47,1.331,post_accord
8/26/14,8,26,238,2014,47,1.331,post_accord
8/27/14,8,27,239,2014,47,1.331,post_accord
8/28/14,8,28,240,2014,47,1.331,post_accord
8/29/14,8,29,241,2014,47,1.331,post_accord
8/30/14,8,30,242,2014,47,1.331,post_accord
8/31/14,8,31,243,2014,45,1.274,post_accord
9/1/14,9,1,244,2014,44,1.246,post_accord
9/2/14,9,2,245,2014,44,1.246,post_accord
9/3/14,9,3,246,2014,43,1.218,post_accord
9/4/14,9,4,247,2014,42,1.189,post_accord
9/5/14,9,5,248,2014,42,1.189,post_accord
9/6/14,9,6,249,2014,42,1.189,post_accord
9/7/14,9,7,250,2014,42,1.189,post_accord
9/8/14,9,8,251,2014,41,1.161,post_accord
9/9/14,9,9,252,2014,38,1.076,post_accord
9/10/14,9,10,253,2014,37,1.048,post_accord
9/11/14,9,11,254,2014,37,1.048,post_accord
9/12/14,9,12,255,2014,37,1.048,post_accord
9/13/14,9,13,256,2014,37,1.048,post_accord
9/14/14,9,14,257,2014,37,1.048,post_accord
9/15/14,9,15,258,2014,37,1.048,post_accord
9/16/14,9,16,259,2014,37,1.048,post_accord
9/17/14,9,17,260,2014,39,1.104,post_accord
9/18/14,9,18,261,2014,41,1.161,post_accord
9/19/14,9,19,262,2014,41,1.161,post_accord
9/20/14,9,20,263,2014,41,1.161,post_accord
9/21/14,9,21,264,2014,41,1.161,post_accord
9/22/14,9,22,265,2014,41,1.161,post_accord
9/23/14,9,23,266,2014,41,1.161,post_accord
9/24/14,9,24,267,2014,41,1.161,post_accord
9/25/14,9,25,268,2014,42,1.189,post_accord
9/26/14,9,26,269,2014,43,1.218,post_accord
9/27/14,9,27,270,2014,42,1.189,post_accord
9/28/14,9,28,271,2014,39,1.104,post_accord
9/29/14,9,29,272,2014,38,1.076,post_accord
9/30/14,9,30,273,2014,38,1.076,post_accord
10/1/14,10,1,274,2014,38,1.076,post_accord
10/2/14,10,2,275,2014,38,1.076,post_accord
10/3/14,10,3,276,2014,38,1.076,post_accord
10/4/14,10,4,277,2014,38,1.076,post_accord
10/5/14,10,5,278,2014,38,1.076,post_accord
10/6/14,10,6,279,2014,38,1.076,post_accord
10/7/14,10,7,280,2014,38,1.076,post_accord
10/8/14,10,8,281,2014,38,1.076,post_accord
10/9/14,10,9,282,2014,38,1.076,post_accord
10/10/14,10,10,283,2014,39,1.104,post_accord
10/11/14,10,11,284,2014,40,1.133,post_accord
10/12/14,10,12,285,2014,40,1.133,post_accord
10/13/14,10,13,286,2014,40,1.133,post_accord
10/14/14,10,14,287,2014,40,1.133,post_accord
10/15/14,10,15,288,2014,40,1.133,post_accord
10/16/14,10,16,289,2014,39,1.104,post_accord
10/17/14,10,17,290,2014,38,1.076,post_accord
10/18/14,10,18,291,2014,38,1.076,post_accord
10/19/14,10,19,292,2014,39,1.104,post_accord
10/20/14,10,20,293,2014,39,1.104,post_accord
10/21/14,10,21,294,2014,39,1.104,post_accord
10/22/14,10,22,295,2014,39,1.104,post_accord
10/23/14,10,23,296,2014,39,1.104,post_accord
10/24/14,10,24,297,2014,39,1.104,post_accord
10/25/14,10,25,298,2014,39,1.104,post_accord
10/26/14,10,26,299,2014,39,1.104,post_accord
10/27/14,10,27,300,2014,41,1.161,post_accord
10/28/14,10,28,301,2014,42,1.189,post_accord
10/29/14,10,29,302,2014,42,1.189,post_accord
10/30/14,10,30,303,2014,43,1.218,post_accord
10/31/14,10,31,304,2014,45,1.274,post_accord
11/1/14,11,1,305,2014,46,1.303,post_accord
11/2/14,11,2,306,2014,48,1.359,post_accord
11/3/14,11,3,307,2014,49,1.388,post_accord
11/4/14,11,4,308,2014,49,1.388,post_accord
11/5/14,11,5,309,2014,49,1.388,post_accord
11/6/14,11,6,310,2014,49,1.388,post_accord
11/7/14,11,7,311,2014,49,1.388,post_accord
11/8/14,11,8,312,2014,49,1.388,post_accord
11/9/14,11,9,313,2014,49,1.388,post_accord
11/10/14,11,10,314,2014,48,1.359,post_accord
